2 0.000000_-1.000000 4.000000_3.000000
1 1
0.820000 0.150000 | 0.007569 | 2.743056 | -19.889028 | -0.000308 
0.830000 0.150000 | 0.007294 | 4.375000 | -20.728546 | -0.000240 
0.840000 0.150000 | 0.007021 | 5.993056 | -21.539537 | -0.000186 
0.850000 0.150000 | 0.006750 | 7.597222 | -22.318803 | -0.000143 
0.860000 0.150000 | 0.006481 | 9.187500 | -23.063266 | -0.000108 
0.870000 0.150000 | 0.006214 | 10.763889 | -23.769990 | -0.000081 
0.880000 0.150000 | 0.005949 | 12.326389 | -24.436185 | -0.000060 
0.890000 0.150000 | 0.005686 | 13.875000 | -25.059222 | -0.000043 
0.900000 0.150000 | 0.005425 | 15.409722 | -25.636644 | -0.000031 
0.910000 0.150000 | 0.005166 | 16.930556 | -26.166170 | -0.000022 
0.920000 0.150000 | 0.004909 | 18.437500 | -26.645711 | -0.000015 
0.930000 0.150000 | 0.004654 | 19.930556 | -27.073376 | -0.000010 
0.940000 0.150000 | 0.004401 | 21.409722 | -27.447476 | -0.000007 
0.950000 0.150000 | 0.004150 | 22.875000 | -27.766535 | -0.000004 
0.960000 0.150000 | 0.003901 | 24.326389 | -28.029293 | -0.000003 
0.970000 0.150000 | 0.003654 | 25.763889 | -28.234715 | -0.000002 
0.980000 0.150000 | 0.003409 | 27.187500 | -28.381989 | -0.000001 
0.990000 0.150000 | 0.003166 | 28.597222 | -28.470533 | -0.000001 
1.000000 0.150000 | 0.002925 | 29.993056 | -28.500000 | -0.000001 
1.010000 0.150000 | 0.002686 | 31.375000 | -28.470272 | -0.000000 
1.020000 0.150000 | 0.002449 | 32.743056 | -28.381466 | -0.000000 
1.030000 0.150000 | 0.002214 | 34.097222 | -28.233934 | -0.000000 
1.040000 0.150000 | 0.001981 | 35.437500 | -28.028256 | -0.000001 
1.050000 0.150000 | 0.001750 | 36.763889 | -27.765246 | -0.000001 
1.060000 0.150000 | 0.001521 | 38.076389 | -27.445941 | -0.000002 
1.070000 0.150000 | 0.001294 | 39.375000 | -27.071601 | -0.000003 
1.080000 0.150000 | 0.001069 | 40.659722 | -26.643703 | -0.000006 
1.090000 0.150000 | 0.000846 | 41.930556 | -26.163936 | -0.000009 
1.100000 0.150000 | 0.000625 | 43.187500 | -25.634193 | -0.000014 
1.110000 0.150000 | 0.000406 | 44.430556 | -25.056565 | -0.000021 
1.120000 0.150000 | 0.000189 | 45.659722 | -24.433331 | -0.000030 
1.130000 0.150000 | -0.000026 | 46.875000 | -23.766950 | -0.000041 
1.140000 0.150000 | -0.000239 | 48.076389 | -23.060053 | -0.000055 
1.150000 0.150000 | -0.000450 | 49.263889 | -22.315429 | -0.000072 
1.160000 0.150000 | -0.000659 | 50.437500 | -21.536017 | -0.000094 
1.170000 0.150000 | -0.000866 | 51.597222 | -20.724892 | -0.000119 
1.180000 0.150000 | -0.001071 | 52.743056 | -19.885256 | -0.000150 
1.190000 0.150000 | -0.001274 | 53.875000 | -19.020421 | -0.000186 
1.200000 0.150000 | -0.001475 | 54.993056 | -18.133801 | -0.000229 
1.210000 0.150000 | -0.001674 | 56.097222 | -17.228894 | -0.000278 
1.220000 0.150000 | -0.001871 | 57.187500 | -16.309273 | -0.000335 
1.230000 0.150000 | -0.002066 | 58.263889 | -15.378564 | -0.000400 
1.240000 0.150000 | -0.002259 | 59.326389 | -14.440443 | -0.000474 
1.250000 0.150000 | -0.002450 | 60.375000 | -13.498610 | -0.000559 
1.260000 0.150000 | -0.002639 | 61.409722 | -12.556783 | -0.000653 
1.270000 0.150000 | -0.002826 | 62.430556 | -11.618678 | -0.000760 
1.280000 0.150000 | -0.003011 | 63.437500 | -10.687997 | -0.000879 
1.290000 0.150000 | -0.003194 | 64.430556 | -9.768413 | -0.001011 
1.300000 0.150000 | -0.003375 | 65.409722 | -8.863555 | -0.001158 
1.310000 0.150000 | -0.003554 | 66.375000 | -7.976995 | -0.001320 
1.320000 0.150000 | -0.003731 | 67.326389 | -7.112229 | -0.001499 
1.330000 0.150000 | -0.003906 | 68.263889 | -6.272672 | -0.001695 
1.340000 0.150000 | -0.004079 | 69.187500 | -5.461636 | -0.001910 
1.350000 0.150000 | -0.004250 | 70.097222 | -4.682322 | -0.002144 
1.360000 0.150000 | -0.004419 | 70.993056 | -3.937805 | -0.002400 
1.370000 0.150000 | -0.004586 | 71.875000 | -3.231023 | -0.002678 
1.380000 0.150000 | -0.004751 | 72.743056 | -2.564767 | -0.002979 
1.390000 0.150000 | -0.004914 | 73.597222 | -1.941664 | -0.003304 
1.400000 0.150000 | -0.005075 | 74.437500 | -1.364173 | -0.003656 
1.410000 0.150000 | -0.005234 | 75.263889 | -0.834575 | -0.004035 
1.420000 0.150000 | -0.005391 | 76.076389 | -0.354958 | -0.004442 
1.430000 0.150000 | -0.005546 | 76.875000 | 0.072784 | -0.004880 
1.440000 0.150000 | -0.005699 | 77.659722 | 0.446964 | -0.005349 
1.450000 0.150000 | -0.005850 | 78.430556 | 0.766105 | -0.005850 
1.460000 0.150000 | -0.005999 | 79.187500 | 1.028948 | -0.006386 
1.470000 0.150000 | -0.006146 | 79.930556 | 1.234455 | -0.006958 
1.480000 0.150000 | -0.006291 | 80.659722 | 1.381815 | -0.007568 
1.490000 0.150000 | -0.006434 | 81.375000 | 1.470446 | -0.008216 
1.500000 0.150000 | -0.006575 | 82.076389 | 1.500000 | -0.008905 
1.510000 0.150000 | -0.006714 | 82.763889 | 1.470359 | -0.009636 
1.520000 0.150000 | -0.006851 | 83.437500 | 1.381640 | -0.010410 
1.530000 0.150000 | -0.006986 | 84.097222 | 1.234194 | -0.011231 
1.540000 0.150000 | -0.007119 | 84.743056 | 1.028602 | -0.012098 
1.550000 0.150000 | -0.007250 | 85.375000 | 0.765676 | -0.013014 
1.560000 0.150000 | -0.007379 | 85.993056 | 0.446453 | -0.013981 
1.570000 0.150000 | -0.007506 | 86.597222 | 0.072193 | -0.014999 
1.580000 0.150000 | -0.007631 | 87.187500 | -0.355627 | -0.016072 
1.590000 0.150000 | -0.007754 | 87.763889 | -0.835319 | -0.017201 
1.600000 0.150000 | -0.007875 | 88.326389 | -1.364990 | -0.018388 
1.610000 0.150000 | -0.007994 | 88.875000 | -1.942549 | -0.019634 
1.620000 0.150000 | -0.008111 | 89.409722 | -2.565718 | -0.020941 
1.630000 0.150000 | -0.008226 | 89.930556 | -3.232037 | -0.022311 
1.640000 0.150000 | -0.008339 | 90.437500 | -3.938876 | -0.023747 
1.650000 0.150000 | -0.008450 | 90.930556 | -4.683446 | -0.025249 
1.660000 0.150000 | -0.008559 | 91.409722 | -5.462809 | -0.026820 
1.670000 0.150000 | -0.008666 | 91.875000 | -6.273890 | -0.028462 
1.680000 0.150000 | -0.008771 | 92.326389 | -7.113487 | -0.030177 
1.690000 0.150000 | -0.008874 | 92.763889 | -7.978287 | -0.031966 
1.700000 0.150000 | -0.008975 | 93.187500 | -8.864877 | -0.033831 
1.710000 0.150000 | -0.009074 | 93.597222 | -9.769759 | -0.035775 
1.720000 0.150000 | -0.009171 | 93.993056 | -10.689362 | -0.037799 
1.730000 0.150000 | -0.009266 | 94.375000 | -11.620057 | -0.039905 
1.740000 0.150000 | -0.009359 | 94.743056 | -12.558170 | -0.042095 
1.750000 0.150000 | -0.009450 | 95.097222 | -13.500000 | -0.044371 
1.760000 0.150000 | -0.009539 | 95.437500 | -14.441830 | -0.046735 
1.770000 0.150000 | -0.009626 | 95.763889 | -15.379943 | -0.049188 
1.780000 0.150000 | -0.009711 | 96.076389 | -16.310638 | -0.051733 
1.790000 0.150000 | -0.009794 | 96.375000 | -17.230241 | -0.054372 
1.800000 0.150000 | -0.009875 | 96.659722 | -18.135123 | -0.057106 
1.810000 0.150000 | -0.009954 | 96.930556 | -19.021713 | -0.059937 
1.820000 0.150000 | -0.010031 | 97.187500 | -19.886513 | -0.062867 
1.830000 0.150000 | -0.010106 | 97.430556 | -20.726110 | -0.065898 
1.840000 0.150000 | -0.010179 | 97.659722 | -21.537191 | -0.069031 
1.850000 0.150000 | -0.010250 | 97.875000 | -22.316554 | -0.072268 
1.860000 0.150000 | -0.010319 | 98.076389 | -23.061124 | -0.075611 
1.870000 0.150000 | -0.010386 | 98.263889 | -23.767963 | -0.079062 
1.880000 0.150000 | -0.010451 | 98.437500 | -24.434282 | -0.082622 
1.890000 0.150000 | -0.010514 | 98.597222 | -25.057451 | -0.086292 
1.900000 0.150000 | -0.010575 | 98.743056 | -25.635010 | -0.090074 
1.910000 0.150000 | -0.010634 | 98.875000 | -26.164681 | -0.093971 
1.920000 0.150000 | -0.010691 | 98.993056 | -26.644373 | -0.097982 
1.930000 0.150000 | -0.010746 | 99.097222 | -27.072193 | -0.102110 
1.940000 0.150000 | -0.010799 | 99.187500 | -27.446453 | -0.106355 
1.950000 0.150000 | -0.010850 | 99.263889 | -27.765676 | -0.110720 
1.960000 0.150000 | -0.010899 | 99.326389 | -28.028602 | -0.115205 
1.970000 0.150000 | -0.010946 | 99.375000 | -28.234194 | -0.119811 
1.980000 0.150000 | -0.010991 | 99.409722 | -28.381640 | -0.124540 
1.990000 0.150000 | -0.011034 | 99.430556 | -28.470359 | -0.129392 
2.000000 0.150000 | -0.011075 | 99.437500 | -28.500000 | -0.134368 
2.010000 0.150000 | -0.011114 | 99.430556 | -28.470446 | -0.139470 
2.020000 0.150000 | -0.011151 | 99.409722 | -28.381815 | -0.144697 
2.030000 0.150000 | -0.011186 | 99.375000 | -28.234455 | -0.150051 
2.040000 0.150000 | -0.011219 | 99.326389 | -28.028948 | -0.155532 
2.050000 0.150000 | -0.011250 | 99.263889 | -27.766105 | -0.161140 
2.060000 0.150000 | -0.011279 | 99.187500 | -27.446964 | -0.166877 
2.070000 0.150000 | -0.011306 | 99.097222 | -27.072784 | -0.172741 
2.080000 0.150000 | -0.011331 | 98.993056 | -26.645042 | -0.178734 
2.090000 0.150000 | -0.011354 | 98.875000 | -26.165425 | -0.184855 
2.100000 0.150000 | -0.011375 | 98.743056 | -25.635827 | -0.191104 
2.110000 0.150000 | -0.011394 | 98.597222 | -25.058336 | -0.197482 
2.120000 0.150000 | -0.011411 | 98.437500 | -24.435233 | -0.203987 
2.130000 0.150000 | -0.011426 | 98.263889 | -23.768977 | -0.210619 
2.140000 0.150000 | -0.011439 | 98.076389 | -23.062195 | -0.217378 
2.150000 0.150000 | -0.011450 | 97.875000 | -22.317678 | -0.224263 
2.160000 0.150000 | -0.011459 | 97.659722 | -21.538364 | -0.231273 
2.170000 0.150000 | -0.011466 | 97.430556 | -20.727328 | -0.238408 
2.180000 0.150000 | -0.011471 | 97.187500 | -19.887771 | -0.245665 
2.190000 0.150000 | -0.011474 | 96.930556 | -19.023005 | -0.253044 
2.200000 0.150000 | -0.011475 | 96.659722 | -18.136445 | -0.260544 
2.210000 0.150000 | -0.011474 | 96.375000 | -17.231587 | -0.268162 
2.220000 0.150000 | -0.011471 | 96.076389 | -16.312003 | -0.275898 
2.230000 0.150000 | -0.011466 | 95.763889 | -15.381322 | -0.283748 
2.240000 0.150000 | -0.011459 | 95.437500 | -14.443217 | -0.291712 
2.250000 0.150000 | -0.011450 | 95.097222 | -13.501390 | -0.299787 
2.260000 0.150000 | -0.011439 | 94.743056 | -12.559557 | -0.307970 
2.270000 0.150000 | -0.011426 | 94.375000 | -11.621436 | -0.316259 
2.280000 0.150000 | -0.011411 | 93.993056 | -10.690727 | -0.324652 
2.290000 0.150000 | -0.011394 | 93.597222 | -9.771106 | -0.333145 
2.300000 0.150000 | -0.011375 | 93.187500 | -8.866199 | -0.341735 
2.310000 0.150000 | -0.011354 | 92.763889 | -7.979579 | -0.350419 
2.320000 0.150000 | -0.011331 | 92.326389 | -7.114744 | -0.359195 
2.330000 0.150000 | -0.011306 | 91.875000 | -6.275108 | -0.368057 
2.340000 0.150000 | -0.011279 | 91.409722 | -5.463983 | -0.377003 
2.350000 0.150000 | -0.011250 | 90.930556 | -4.684571 | -0.386028 
2.360000 0.150000 | -0.011219 | 90.437500 | -3.939947 | -0.395128 
2.370000 0.150000 | -0.011186 | 89.930556 | -3.233050 | -0.404299 
2.380000 0.150000 | -0.011151 | 89.409722 | -2.566669 | -0.413537 
2.390000 0.150000 | -0.011114 | 88.875000 | -1.943435 | -0.422837 
2.400000 0.150000 | -0.011075 | 88.326389 | -1.365807 | -0.432194 
2.410000 0.150000 | -0.011034 | 87.763889 | -0.836064 | -0.441602 
2.420000 0.150000 | -0.010991 | 87.187500 | -0.356297 | -0.451058 
2.430000 0.150000 | -0.010946 | 86.597222 | 0.071601 | -0.460555 
2.440000 0.150000 | -0.010899 | 85.993056 | 0.445941 | -0.470087 
2.450000 0.150000 | -0.010850 | 85.375000 | 0.765246 | -0.479650 
2.460000 0.150000 | -0.010799 | 84.743056 | 1.028256 | -0.489237 
2.470000 0.150000 | -0.010746 | 84.097222 | 1.233934 | -0.498843 
2.480000 0.150000 | -0.010691 | 83.437500 | 1.381466 | -0.508460 
2.490000 0.150000 | -0.010634 | 82.763889 | 1.470272 | -0.518083 
2.500000 0.150000 | -0.010575 | 82.076389 | 1.500000 | -0.527706 
2.510000 0.150000 | -0.010514 | 81.375000 | 1.470533 | -0.537320 
2.520000 0.150000 | -0.010451 | 80.659722 | 1.381989 | -0.546921 
2.530000 0.150000 | -0.010386 | 79.930556 | 1.234715 | -0.556500 
2.540000 0.150000 | -0.010319 | 79.187500 | 1.029293 | -0.566051 
2.550000 0.150000 | -0.010250 | 78.430556 | 0.766535 | -0.575566 
2.560000 0.150000 | -0.010179 | 77.659722 | 0.447476 | -0.585038 
2.570000 0.150000 | -0.010106 | 76.875000 | 0.073376 | -0.594460 
2.580000 0.150000 | -0.010031 | 76.076389 | -0.354289 | -0.603824 
2.590000 0.150000 | -0.009954 | 75.263889 | -0.833830 | -0.613123 
2.600000 0.150000 | -0.009875 | 74.437500 | -1.363356 | -0.622348 
2.610000 0.150000 | -0.009794 | 73.597222 | -1.940778 | -0.631492 
2.620000 0.150000 | -0.009711 | 72.743056 | -2.563815 | -0.640547 
2.630000 0.150000 | -0.009626 | 71.875000 | -3.230010 | -0.649505 
2.640000 0.150000 | -0.009539 | 70.993056 | -3.936734 | -0.658357 
2.650000 0.150000 | -0.009450 | 70.097222 | -4.681197 | -0.667097 
2.660000 0.150000 | -0.009359 | 69.187500 | -5.460463 | -0.675715 
2.670000 0.150000 | -0.009266 | 68.263889 | -6.271454 | -0.684204 
2.680000 0.150000 | -0.009171 | 67.326389 | -7.110972 | -0.692556 
2.690000 0.150000 | -0.009074 | 66.375000 | -7.975702 | -0.700761 
2.700000 0.150000 | -0.008975 | 65.409722 | -8.862234 | -0.708813 
2.710000 0.150000 | -0.008874 | 64.430556 | -9.767067 | -0.716702 
2.720000 0.150000 | -0.008771 | 63.437500 | -10.686632 | -0.724422 
2.730000 0.150000 | -0.008666 | 62.430556 | -11.617299 | -0.731963 
2.740000 0.150000 | -0.008559 | 61.409722 | -12.555396 | -0.739317 
2.750000 0.150000 | -0.008450 | 60.375000 | -13.497220 | -0.746478 
2.760000 0.150000 | -0.008339 | 59.326389 | -14.439056 | -0.753436 
2.770000 0.150000 | -0.008226 | 58.263889 | -15.377186 | -0.760185 
2.780000 0.150000 | -0.008111 | 57.187500 | -16.307907 | -0.766715 
2.790000 0.150000 | -0.007994 | 56.097222 | -17.227548 | -0.773021 
2.800000 0.150000 | -0.007875 | 54.993056 | -18.132479 | -0.779094 
2.810000 0.150000 | -0.007754 | 53.875000 | -19.019129 | -0.784926 
2.820000 0.150000 | -0.007631 | 52.743056 | -19.883998 | -0.790512 
2.830000 0.150000 | -0.007506 | 51.597222 | -20.723674 | -0.795844 
2.840000 0.150000 | -0.007379 | 50.437500 | -21.534844 | -0.800914 
2.850000 0.150000 | -0.007250 | 49.263889 | -22.314305 | -0.805717 
2.860000 0.150000 | -0.007119 | 48.076389 | -23.058982 | -0.810247 
2.870000 0.150000 | -0.006986 | 46.875000 | -23.765937 | -0.814496 
2.880000 0.150000 | -0.006851 | 45.659722 | -24.432379 | -0.818459 
2.890000 0.150000 | -0.006714 | 44.430556 | -25.055679 | -0.822130 
2.900000 0.150000 | -0.006575 | 43.187500 | -25.633376 | -0.825504 
2.910000 0.150000 | -0.006434 | 41.930556 | -26.163191 | -0.828575 
2.920000 0.150000 | -0.006291 | 40.659722 | -26.643033 | -0.831340 
2.930000 0.150000 | -0.006146 | 39.375000 | -27.071009 | -0.833793 
2.940000 0.150000 | -0.005999 | 38.076389 | -27.445429 | -0.835929 
2.950000 0.150000 | -0.005850 | 36.763889 | -27.764817 | -0.837745 
2.960000 0.150000 | -0.005699 | 35.437500 | -28.027911 | -0.839238 
2.970000 0.150000 | -0.005546 | 34.097222 | -28.233673 | -0.840404 
2.980000 0.150000 | -0.005391 | 32.743056 | -28.381292 | -0.841239 
2.990000 0.150000 | -0.005234 | 31.375000 | -28.470184 | -0.841742 
3.000000 0.150000 | -0.005075 | 29.993056 | -28.500000 | -0.841910 
3.010000 0.150000 | -0.004914 | 28.597222 | -28.470620 | -0.841742 
3.020000 0.150000 | -0.004751 | 27.187500 | -28.382163 | -0.841235 
3.030000 0.150000 | -0.004586 | 25.763889 | -28.234975 | -0.840388 
3.040000 0.150000 | -0.004419 | 24.326389 | -28.029639 | -0.839202 
3.050000 0.150000 | -0.004250 | 22.875000 | -27.766964 | -0.837676 
3.060000 0.150000 | -0.004079 | 21.409722 | -27.447987 | -0.835809 
3.070000 0.150000 | -0.003906 | 19.930556 | -27.073968 | -0.833602 
3.080000 0.150000 | -0.003731 | 18.437500 | -26.646381 | -0.831056 
3.090000 0.150000 | -0.003554 | 16.930556 | -26.166914 | -0.828173 
3.100000 0.150000 | -0.003375 | 15.409722 | -25.637460 | -0.824954 
3.110000 0.150000 | -0.003194 | 13.875000 | -25.060108 | -0.821401 
3.120000 0.150000 | -0.003011 | 12.326389 | -24.437136 | -0.817517 
3.130000 0.150000 | -0.002826 | 10.763889 | -23.771002 | -0.813305 
3.140000 0.150000 | -0.002639 | 9.187500 | -23.064337 | -0.808768 
3.150000 0.150000 | -0.002450 | 7.597222 | -22.319927 | -0.803910 
3.160000 0.150000 | -0.002259 | 5.993056 | -21.540711 | -0.798734 
3.170000 0.150000 | -0.002066 | 4.375000 | -20.729764 | -0.793247 
3.180000 0.150000 | -0.001871 | 2.743056 | -19.890286 | -0.787452 
3.190000 0.150000 | -0.001674 | 1.097222 | -19.025590 | -0.781355 
3.200000 0.150000 | -0.001475 | -0.562500 | -18.139088 | -0.774962 
3.210000 0.150000 | -0.001274 | -2.236111 | -17.234279 | -0.768279 
3.220000 0.150000 | -0.001071 | -3.923611 | -16.314733 | -0.761312 
3.230000 0.150000 | -0.000866 | -5.625000 | -15.384080 | -0.754068 
3.240000 0.150000 | -0.000659 | -7.340278 | -14.445991 | -0.746555 
3.250000 0.150000 | -0.000450 | -9.069444 | -13.504169 | -0.738779 
3.260000 0.150000 | -0.000239 | -10.812500 | -12.562331 | -0.730749 
3.270000 0.150000 | -0.000026 | -12.569444 | -11.624193 | -0.722473 
3.280000 0.150000 | 0.000189 | -14.340278 | -10.693458 | -0.713959 
3.290000 0.150000 | 0.000406 | -16.125000 | -9.773798 | -0.705217 
3.300000 0.150000 | 0.000625 | -17.923611 | -8.868843 | -0.696254 
3.310000 0.150000 | 0.000846 | -19.736111 | -7.982164 | -0.687081 
3.320000 0.150000 | 0.001069 | -21.562500 | -7.117260 | -0.677706 
3.330000 0.150000 | 0.001294 | -23.402778 | -6.277544 | -0.668140 
3.340000 0.150000 | 0.001521 | -25.256944 | -5.466330 | -0.658392 
3.350000 0.150000 | 0.001750 | -27.125000 | -4.686820 | -0.648473 
3.360000 0.150000 | 0.001981 | -29.006944 | -3.942089 | -0.638393 
3.370000 0.150000 | 0.002214 | -30.902778 | -3.235076 | -0.628161 
3.380000 0.150000 | 0.002449 | -32.812500 | -2.568573 | -0.617789 
3.390000 0.150000 | 0.002686 | -34.736111 | -1.945208 | -0.607288 
3.400000 0.150000 | 0.002925 | -36.673611 | -1.367441 | -0.596667 
3.410000 0.150000 | 0.003166 | -38.625000 | -0.837554 | -0.585939 
3.420000 0.150000 | 0.003409 | -40.590278 | -0.357637 | -0.575113 
3.430000 0.150000 | 0.003654 | -42.569444 | 0.070417 | -0.564200 
3.440000 0.150000 | 0.003901 | -44.562500 | 0.444917 | -0.553212 
3.450000 0.150000 | 0.004150 | -46.569444 | 0.764387 | -0.542160 
3.460000 0.150000 | 0.004401 | -48.590278 | 1.027565 | -0.531054 
3.470000 0.150000 | 0.004654 | -50.625000 | 1.233412 | -0.519905 
3.480000 0.150000 | 0.004909 | -52.673611 | 1.381117 | -0.508724 
3.490000 0.150000 | 0.005166 | -54.736111 | 1.470096 | -0.497521 
3.500000 0.150000 | 0.005425 | -56.812500 | 1.499999 | -0.486308 
3.510000 0.150000 | 0.005686 | -58.902778 | 1.470707 | -0.475094 
3.520000 0.150000 | 0.005949 | -61.006944 | 1.382336 | -0.463890 
3.530000 0.150000 | 0.006214 | -63.125000 | 1.235235 | -0.452705 
3.540000 0.150000 | 0.006481 | -65.256944 | 1.029984 | -0.441551 
3.550000 0.150000 | 0.006750 | -67.402778 | 0.767393 | -0.430437 
3.560000 0.150000 | 0.007021 | -69.562500 | 0.448499 | -0.419372 
3.570000 0.150000 | 0.007294 | -71.736111 | 0.074559 | -0.408366 
3.580000 0.150000 | 0.007569 | -73.923611 | -0.352950 | -0.397428 
3.590000 0.150000 | 0.007846 | -76.125000 | -0.832341 | -0.386566 
3.600000 0.150000 | 0.008125 | -78.340278 | -1.361723 | -0.375790 
3.610000 0.150000 | 0.008406 | -80.569444 | -1.939007 | -0.365107 
3.620000 0.150000 | 0.008689 | -82.812500 | -2.561913 | -0.354526 
3.630000 0.150000 | 0.008974 | -85.069444 | -3.227985 | -0.344055 
3.640000 0.150000 | 0.009261 | -87.340278 | -3.934593 | -0.333700 
3.650000 0.150000 | 0.009550 | -89.625000 | -4.678949 | -0.323469 
3.660000 0.150000 | 0.009841 | -91.923611 | -5.458116 | -0.313369 
3.670000 0.150000 | 0.010134 | -94.236111 | -6.269019 | -0.303406 
3.680000 0.150000 | 0.010429 | -96.562500 | -7.108457 | -0.293587 
3.690000 0.150000 | 0.010726 | -98.902778 | -7.973118 | -0.283916 
3.700000 0.150000 | 0.011025 | -101.256944 | -8.859590 | -0.274400 
3.710000 0.150000 | 0.011326 | -103.625000 | -9.764375 | -0.265043 
3.720000 0.150000 | 0.011629 | -106.006944 | -10.683902 | -0.255850 
3.730000 0.150000 | 0.011934 | -108.402778 | -11.614541 | -0.246826 
3.740000 0.150000 | 0.012241 | -110.812500 | -12.552622 | -0.237974 
3.750000 0.150000 | 0.012550 | -113.236111 | -13.494441 | -0.229299 
3.760000 0.150000 | 0.012861 | -115.673611 | -14.436282 | -0.220802 
3.770000 0.150000 | 0.013174 | -118.125000 | -15.374428 | -0.212488 
3.780000 0.150000 | 0.013489 | -120.590278 | -16.305177 | -0.204359 
3.790000 0.150000 | 0.013806 | -123.069444 | -17.224856 | -0.196417 
3.800000 0.150000 | 0.014125 | -125.562500 | -18.129835 | -0.188663 
3.810000 0.150000 | 0.014446 | -128.069444 | -19.016544 | -0.181100 
3.820000 0.150000 | 0.014769 | -130.590278 | -19.881483 | -0.173728 
3.830000 0.150000 | 0.015094 | -133.125000 | -20.721238 | -0.166548 
3.840000 0.150000 | 0.015421 | -135.673611 | -21.532496 | -0.159562 
3.850000 0.150000 | 0.015750 | -138.236111 | -22.312056 | -0.152768 
3.860000 0.150000 | 0.016081 | -140.812500 | -23.056840 | -0.146168 
3.870000 0.150000 | 0.016414 | -143.402778 | -23.763910 | -0.139760 
3.880000 0.150000 | 0.016749 | -146.006944 | -24.430476 | -0.133544 
3.890000 0.150000 | 0.017086 | -148.625000 | -25.053906 | -0.127519 
3.900000 0.150000 | 0.017425 | -151.256944 | -25.631741 | -0.121683 
3.910000 0.150000 | 0.017766 | -153.902778 | -26.161701 | -0.116036 
3.920000 0.150000 | 0.018109 | -156.562500 | -26.641693 | -0.110576 
3.930000 0.150000 | 0.018454 | -159.236111 | -27.069825 | -0.105300 
3.940000 0.150000 | 0.018801 | -161.923611 | -27.444405 | -0.100207 
3.950000 0.150000 | 0.019150 | -164.625000 | -27.763957 | -0.095293 
3.960000 0.150000 | 0.019501 | -167.340278 | -28.027219 | -0.090558 
3.970000 0.150000 | 0.019854 | -170.069444 | -28.233151 | -0.085997 
3.980000 0.150000 | 0.020209 | -172.812500 | -28.380942 | -0.081609 
3.990000 0.150000 | 0.020566 | -175.569444 | -28.470009 | -0.077389 
4.000000 0.150000 | 0.020925 | -178.340278 | -28.499999 | -0.073335 
0.000000 0.160000 | 0.036716 | -178.417778 | -28.399999 | -0.131286 
0.010000 0.160000 | 0.036277 | -175.646944 | -28.370096 | -0.126683 
0.020000 0.160000 | 0.035840 | -172.890000 | -28.281117 | -0.122780 
0.030000 0.160000 | 0.035405 | -170.146944 | -28.133412 | -0.119667 
0.040000 0.160000 | 0.034972 | -167.417778 | -27.927565 | -0.117429 
0.050000 0.160000 | 0.034541 | -164.702500 | -27.664387 | -0.116139 
0.060000 0.160000 | 0.034112 | -162.001111 | -27.344917 | -0.115861 
0.070000 0.160000 | 0.033685 | -159.313611 | -26.970417 | -0.116642 
0.080000 0.160000 | 0.033260 | -156.640000 | -26.542363 | -0.118512 
0.090000 0.160000 | 0.032837 | -153.980278 | -26.062446 | -0.121481 
0.100000 0.160000 | 0.032416 | -151.334444 | -25.532559 | -0.125539 
0.110000 0.160000 | 0.031997 | -148.702500 | -24.954792 | -0.130650 
0.120000 0.160000 | 0.031580 | -146.084444 | -24.331427 | -0.136757 
0.130000 0.160000 | 0.031165 | -143.480278 | -23.664924 | -0.143779 
0.140000 0.160000 | 0.030752 | -140.890000 | -22.957911 | -0.151611 
0.150000 0.160000 | 0.030341 | -138.313611 | -22.213180 | -0.160130 
0.160000 0.160000 | 0.029932 | -135.751111 | -21.433670 | -0.169191 
0.170000 0.160000 | 0.029525 | -133.202500 | -20.622456 | -0.178636 
0.180000 0.160000 | 0.029120 | -130.667778 | -19.782740 | -0.188290 
0.190000 0.160000 | 0.028717 | -128.146944 | -18.917836 | -0.197974 
0.200000 0.160000 | 0.028316 | -125.640000 | -18.031157 | -0.207502 
0.210000 0.160000 | 0.027917 | -123.146944 | -17.126202 | -0.216688 
0.220000 0.160000 | 0.027520 | -120.667778 | -16.206542 | -0.225351 
0.230000 0.160000 | 0.027125 | -118.202500 | -15.275807 | -0.233317 
0.240000 0.160000 | 0.026732 | -115.751111 | -14.337669 | -0.240427 
0.250000 0.160000 | 0.026341 | -113.313611 | -13.395831 | -0.246536 
0.260000 0.160000 | 0.025952 | -110.890000 | -12.454009 | -0.251521 
0.270000 0.160000 | 0.025565 | -108.480278 | -11.515920 | -0.255281 
0.280000 0.160000 | 0.025180 | -106.084444 | -10.585267 | -0.257739 
0.290000 0.160000 | 0.024797 | -103.702500 | -9.665721 | -0.258842 
0.300000 0.160000 | 0.024416 | -101.334444 | -8.760912 | -0.258567 
0.310000 0.160000 | 0.024037 | -98.980278 | -7.874410 | -0.256915 
0.320000 0.160000 | 0.023660 | -96.640000 | -7.009714 | -0.253912 
0.330000 0.160000 | 0.023285 | -94.313611 | -6.170236 | -0.249608 
0.340000 0.160000 | 0.022912 | -92.001111 | -5.359289 | -0.244076 
0.350000 0.160000 | 0.022541 | -89.702500 | -4.580073 | -0.237406 
0.360000 0.160000 | 0.022172 | -87.417778 | -3.835663 | -0.229706 
0.370000 0.160000 | 0.021805 | -85.146944 | -3.128998 | -0.221096 
0.380000 0.160000 | 0.021440 | -82.890000 | -2.462864 | -0.211705 
