2 0.000000_-1.000000 4.000000_3.000000
0 1
1.760000 -0.408000 | 0.005293 | 91.838400 | -20.021830 
1.776000 -0.408000 | 0.005154 | 92.353956 | -21.519486 
1.792000 -0.408000 | 0.005021 | 92.833956 | -22.992510 
1.808000 -0.408000 | 0.004893 | 93.278400 | -24.426028 
1.824000 -0.408000 | 0.004770 | 93.687289 | -25.805564 
1.840000 -0.408000 | 0.004653 | 94.060622 | -27.117191 
1.856000 -0.408000 | 0.004540 | 94.398400 | -28.347663 
1.872000 -0.408000 | 0.004432 | 94.700622 | -29.484555 
1.888000 -0.408000 | 0.004330 | 94.967289 | -30.516389 
1.904000 -0.408000 | 0.004233 | 95.198400 | -31.432746 
1.920000 -0.408000 | 0.004141 | 95.393956 | -32.224373 
1.936000 -0.408000 | 0.004054 | 95.553956 | -32.883275 
1.952000 -0.408000 | 0.003972 | 95.678400 | -33.402801 
1.968000 -0.408000 | 0.003895 | 95.767289 | -33.777705 
1.984000 -0.408000 | 0.003823 | 95.820622 | -34.004200 
2.000000 -0.408000 | 0.003757 | 95.838400 | -34.080000 
2.016000 -0.408000 | 0.003695 | 95.820622 | -34.004339 
2.032000 -0.408000 | 0.003639 | 95.767289 | -33.777982 
2.048000 -0.408000 | 0.003588 | 95.678400 | -33.403214 
2.064000 -0.408000 | 0.003542 | 95.553956 | -32.883819 
2.080000 -0.408000 | 0.003501 | 95.393956 | -32.225042 
2.096000 -0.408000 | 0.003465 | 95.198400 | -31.433535 
2.112000 -0.408000 | 0.003434 | 94.967289 | -30.517289 
2.128000 -0.408000 | 0.003408 | 94.700622 | -29.485556 
2.144000 -0.408000 | 0.003388 | 94.398400 | -28.348755 
2.160000 -0.408000 | 0.003373 | 94.060622 | -27.118364 
2.176000 -0.408000 | 0.003362 | 93.687289 | -25.806807 
2.192000 -0.408000 | 0.003357 | 93.278400 | -24.427326 
2.208000 -0.408000 | 0.003357 | 92.833956 | -22.993852 
2.224000 -0.408000 | 0.003362 | 92.353956 | -21.520857 
2.240000 -0.408000 | 0.003373 | 91.838400 | -20.023217 
2.256000 -0.408000 | 0.003388 | 91.287289 | -18.516053 
2.272000 -0.408000 | 0.003408 | 90.700622 | -17.014583 
2.288000 -0.408000 | 0.003434 | 90.078400 | -15.533968 
2.304000 -0.408000 | 0.003465 | 89.420622 | -14.089159 
2.320000 -0.408000 | 0.003501 | 88.727289 | -12.694744 
2.336000 -0.408000 | 0.003542 | 87.998400 | -11.364804 
2.352000 -0.408000 | 0.003588 | 87.233956 | -10.112767 
2.368000 -0.408000 | 0.003639 | 86.433956 | -8.951275 
2.384000 -0.408000 | 0.003695 | 85.598400 | -7.892057 
2.400000 -0.408000 | 0.003757 | 84.727289 | -6.945807 
2.416000 -0.408000 | 0.003823 | 83.820622 | -6.122081 
2.432000 -0.408000 | 0.003895 | 82.878400 | -5.429196 
2.448000 -0.408000 | 0.003972 | 81.900622 | -4.874148 
2.464000 -0.408000 | 0.004054 | 80.887289 | -4.462542 
2.480000 -0.408000 | 0.004141 | 79.838400 | -4.198534 
2.496000 -0.408000 | 0.004233 | 78.753956 | -4.084789 
2.512000 -0.408000 | 0.004330 | 77.633956 | -4.122457 
2.528000 -0.408000 | 0.004432 | 76.478400 | -4.311157 
2.544000 -0.408000 | 0.004540 | 75.287289 | -4.648983 
2.560000 -0.408000 | 0.004653 | 74.060622 | -5.132524 
2.576000 -0.408000 | 0.004770 | 72.798400 | -5.756898 
2.592000 -0.408000 | 0.004893 | 71.500622 | -6.515801 
2.608000 -0.408000 | 0.005021 | 70.167289 | -7.401569 
2.624000 -0.408000 | 0.005154 | 68.798400 | -8.405258 
2.640000 -0.408000 | 0.005293 | 67.393956 | -9.516734 
2.656000 -0.408000 | 0.005436 | 65.953956 | -10.724774 
2.672000 -0.408000 | 0.005584 | 64.478400 | -12.017180 
2.688000 -0.408000 | 0.005738 | 62.967289 | -13.380902 
2.704000 -0.408000 | 0.005897 | 61.420622 | -14.802169 
2.720000 -0.408000 | 0.006061 | 59.838400 | -16.266632 
2.736000 -0.408000 | 0.006230 | 58.220622 | -17.759502 
2.752000 -0.408000 | 0.006404 | 56.567289 | -19.265706 
2.768000 -0.408000 | 0.006583 | 54.878400 | -20.770034 
2.784000 -0.408000 | 0.006767 | 53.153956 | -22.257298 
2.800000 -0.408000 | 0.006957 | 51.393956 | -23.712479 
2.816000 -0.408000 | 0.007151 | 49.598400 | -25.120885 
2.832000 -0.408000 | 0.007351 | 47.767289 | -26.468293 
2.848000 -0.408000 | 0.007556 | 45.900622 | -27.741099 
2.864000 -0.408000 | 0.007766 | 43.998400 | -28.926451 
2.880000 -0.408000 | 0.007981 | 42.060622 | -30.012379 
2.896000 -0.408000 | 0.008201 | 40.087289 | -30.987919 
2.912000 -0.408000 | 0.008426 | 38.078400 | -31.843221 
2.928000 -0.408000 | 0.008656 | 36.033956 | -32.569647 
2.944000 -0.408000 | 0.008892 | 33.953956 | -33.159864 
2.960000 -0.408000 | 0.009133 | 31.838400 | -33.607911 
2.976000 -0.408000 | 0.009378 | 29.687289 | -33.909264 
2.992000 -0.408000 | 0.009629 | 27.500622 | -34.060880 
3.008000 -0.408000 | 0.009885 | 25.278400 | -34.061230 
3.024000 -0.408000 | 0.010146 | 23.020622 | -33.910308 
3.040000 -0.408000 | 0.010413 | 20.727289 | -33.609639 
3.056000 -0.408000 | 0.010684 | 18.398400 | -33.162259 
3.072000 -0.408000 | 0.010960 | 16.033956 | -32.572685 
3.088000 -0.408000 | 0.011242 | 13.633956 | -31.846870 
3.104000 -0.408000 | 0.011529 | 11.198400 | -30.992144 
3.120000 -0.408000 | 0.011821 | 8.727289 | -30.017136 
3.136000 -0.408000 | 0.012118 | 6.220622 | -28.931692 
3.152000 -0.408000 | 0.012420 | 3.678400 | -27.746772 
3.168000 -0.408000 | 0.012727 | 1.100622 | -26.474340 
3.184000 -0.408000 | 0.013039 | -1.512711 | -25.127244 
3.200000 -0.408000 | 0.013357 | -4.161600 | -23.719088 
3.216000 -0.408000 | 0.013679 | -6.846044 | -22.264089 
3.232000 -0.408000 | 0.014007 | -9.566044 | -20.776939 
3.248000 -0.408000 | 0.014340 | -12.321600 | -19.272654 
3.264000 -0.408000 | 0.014678 | -15.112711 | -17.766424 
3.280000 -0.408000 | 0.015021 | -17.939378 | -16.273458 
3.296000 -0.408000 | 0.015369 | -20.801600 | -14.808830 
3.312000 -0.408000 | 0.015722 | -23.699378 | -13.387330 
3.328000 -0.408000 | 0.016080 | -26.632711 | -12.023311 
3.344000 -0.408000 | 0.016444 | -29.601600 | -10.730546 
3.360000 -0.408000 | 0.016813 | -32.606044 | -9.522089 
3.376000 -0.408000 | 0.017186 | -35.646044 | -8.410141 
3.392000 -0.408000 | 0.017565 | -38.721600 | -7.405931 
3.408000 -0.408000 | 0.017949 | -41.832711 | -6.519598 
3.424000 -0.408000 | 0.018338 | -44.979378 | -5.760092 
3.440000 -0.408000 | 0.018733 | -48.161600 | -5.135083 
3.456000 -0.408000 | 0.019132 | -51.379378 | -4.650880 
3.472000 -0.408000 | 0.019536 | -54.632711 | -4.312373 
3.488000 -0.408000 | 0.019946 | -57.921600 | -4.122981 
3.504000 -0.408000 | 0.020361 | -61.246044 | -4.084615 
3.520000 -0.408000 | 0.020781 | -64.606044 | -4.197664 
3.536000 -0.408000 | 0.021206 | -68.001600 | -4.460984 
3.552000 -0.408000 | 0.021636 | -71.432711 | -4.871919 
3.568000 -0.408000 | 0.022071 | -74.899378 | -5.426317 
3.584000 -0.408000 | 0.022511 | -78.401600 | -6.118582 
3.600000 -0.408000 | 0.022957 | -81.939378 | -6.941723 
3.616000 -0.408000 | 0.023407 | -85.512711 | -7.887429 
3.632000 -0.408000 | 0.023863 | -89.121600 | -8.946150 
3.648000 -0.408000 | 0.024324 | -92.766044 | -10.107197 
3.664000 -0.408000 | 0.024790 | -96.446044 | -11.358845 
3.680000 -0.408000 | 0.025261 | -100.161600 | -12.688457 
3.696000 -0.408000 | 0.025737 | -103.912711 | -14.082606 
3.712000 -0.408000 | 0.026218 | -107.699378 | -15.527216 
3.728000 -0.408000 | 0.026704 | -111.521600 | -17.007700 
3.744000 -0.408000 | 0.027196 | -115.379378 | -18.509109 
3.760000 -0.408000 | 0.027693 | -119.272711 | -20.016282 
3.776000 -0.408000 | 0.028194 | -123.201600 | -21.514001 
3.792000 -0.408000 | 0.028701 | -127.166044 | -22.987143 
3.808000 -0.408000 | 0.029213 | -131.166044 | -24.420833 
3.824000 -0.408000 | 0.029730 | -135.201600 | -25.800595 
3.840000 -0.408000 | 0.030253 | -139.272711 | -27.112496 
3.856000 -0.408000 | 0.030780 | -143.379378 | -28.343291 
3.872000 -0.408000 | 0.031312 | -147.521600 | -29.480550 
3.888000 -0.408000 | 0.031850 | -151.699378 | -30.512791 
3.904000 -0.408000 | 0.032393 | -155.912711 | -31.429592 
3.920000 -0.408000 | 0.032941 | -160.161600 | -32.221693 
3.936000 -0.408000 | 0.033494 | -164.446044 | -32.881099 
3.952000 -0.408000 | 0.034052 | -168.766044 | -33.401149 
3.968000 -0.408000 | 0.034615 | -173.121600 | -33.776593 
3.984000 -0.408000 | 0.035183 | -177.512711 | -34.003641 
0.000000 -0.392000 | 0.051245 | -181.619378 | -33.919999 
0.016000 -0.392000 | 0.050543 | -177.192711 | -33.843781 
0.032000 -0.392000 | 0.049847 | -172.801600 | -33.616871 
0.048000 -0.392000 | 0.049156 | -168.446044 | -33.241562 
0.064000 -0.392000 | 0.048470 | -164.126044 | -32.721643 
0.080000 -0.392000 | 0.047789 | -159.841600 | -32.062363 
0.096000 -0.392000 | 0.047113 | -155.592711 | -31.270380 
0.112000 -0.392000 | 0.046442 | -151.379378 | -30.353691 
0.128000 -0.392000 | 0.045776 | -147.201600 | -29.321552 
0.144000 -0.392000 | 0.045116 | -143.059378 | -28.184384 
0.160000 -0.392000 | 0.044461 | -138.952711 | -26.953670 
0.176000 -0.392000 | 0.043810 | -134.881600 | -25.641837 
0.192000 -0.392000 | 0.043165 | -130.846044 | -24.262132 
0.208000 -0.392000 | 0.042525 | -126.846044 | -22.828485 
0.224000 -0.392000 | 0.041890 | -122.881600 | -21.355372 
0.240000 -0.392000 | 0.041261 | -118.952711 | -19.857669 
0.256000 -0.392000 | 0.040636 | -115.059378 | -18.350497 
0.272000 -0.392000 | 0.040016 | -111.201600 | -16.849077 
0.288000 -0.392000 | 0.039402 | -107.379378 | -15.368567 
0.304000 -0.392000 | 0.038793 | -103.592711 | -13.923917 
0.320000 -0.392000 | 0.038189 | -99.841600 | -12.529714 
0.336000 -0.392000 | 0.037590 | -96.126044 | -11.200037 
0.352000 -0.392000 | 0.036996 | -92.446044 | -9.948311 
0.368000 -0.392000 | 0.036407 | -88.801600 | -8.787175 
0.384000 -0.392000 | 0.035823 | -85.192711 | -7.728354 
0.400000 -0.392000 | 0.035245 | -81.619378 | -6.782540 
0.416000 -0.392000 | 0.034671 | -78.081600 | -5.959282 
0.432000 -0.392000 | 0.034103 | -74.579378 | -5.266893 
0.448000 -0.392000 | 0.033540 | -71.112711 | -4.712364 
0.464000 -0.392000 | 0.032982 | -67.681600 | -4.301296 
0.480000 -0.392000 | 0.032429 | -64.286044 | -4.037837 
0.496000 -0.392000 | 0.031881 | -60.926044 | -3.924650 
0.512000 -0.392000 | 0.031338 | -57.601600 | -3.962876 
0.528000 -0.392000 | 0.030800 | -54.312711 | -4.152130 
0.544000 -0.392000 | 0.030268 | -51.059378 | -4.490500 
0.560000 -0.392000 | 0.029741 | -47.841600 | -4.974571 
0.576000 -0.392000 | 0.029218 | -44.659378 | -5.599453 
0.592000 -0.392000 | 0.028701 | -41.512711 | -6.358838 
0.608000 -0.392000 | 0.028189 | -38.401600 | -7.245058 
0.624000 -0.392000 | 0.027682 | -35.326044 | -8.249164 
0.640000 -0.392000 | 0.027181 | -32.286044 | -9.361018 
0.656000 -0.392000 | 0.026684 | -29.281600 | -10.569392 
0.672000 -0.392000 | 0.026192 | -26.312711 | -11.862085 
0.688000 -0.392000 | 0.025706 | -23.379378 | -13.226044 
0.704000 -0.392000 | 0.025225 | -20.481600 | -14.647498 
0.720000 -0.392000 | 0.024749 | -17.619378 | -16.112093 
0.736000 -0.392000 | 0.024278 | -14.792711 | -17.605040 
0.752000 -0.392000 | 0.023812 | -12.001600 | -19.111264 
0.768000 -0.392000 | 0.023351 | -9.246044 | -20.615558 
0.784000 -0.392000 | 0.022895 | -6.526044 | -22.102731 
0.800000 -0.392000 | 0.022445 | -3.841600 | -23.557766 
0.816000 -0.392000 | 0.021999 | -1.192711 | -24.965973 
0.832000 -0.392000 | 0.021559 | 1.420622 | -26.313130 
0.848000 -0.392000 | 0.021124 | 3.998400 | -27.585637 
0.864000 -0.392000 | 0.020694 | 6.540622 | -28.770644 
0.880000 -0.392000 | 0.020269 | 9.047289 | -29.856185 
0.896000 -0.392000 | 0.019849 | 11.518400 | -30.831299 
0.912000 -0.392000 | 0.019434 | 13.953956 | -31.686140 
0.928000 -0.392000 | 0.019024 | 16.353956 | -32.412077 
0.944000 -0.392000 | 0.018620 | 18.718400 | -33.001780 
0.960000 -0.392000 | 0.018221 | 21.047289 | -33.449293 
0.976000 -0.392000 | 0.017826 | 23.340622 | -33.750099 
0.992000 -0.392000 | 0.017437 | 25.598400 | -33.901160 
1.008000 -0.392000 | 0.017053 | 27.820622 | -33.900951 
1.024000 -0.392000 | 0.016674 | 30.007289 | -33.749473 
1.040000 -0.392000 | 0.016301 | 32.158400 | -33.448256 
1.056000 -0.392000 | 0.015932 | 34.273956 | -33.000343 
1.072000 -0.392000 | 0.015568 | 36.353956 | -32.410255 
1.088000 -0.392000 | 0.015210 | 38.398400 | -31.683951 
1.104000 -0.392000 | 0.014857 | 40.407289 | -30.828764 
1.120000 -0.392000 | 0.014509 | 42.380622 | -29.853331 
1.136000 -0.392000 | 0.014166 | 44.318400 | -28.767499 
1.152000 -0.392000 | 0.013828 | 46.220622 | -27.582234 
1.168000 -0.392000 | 0.013495 | 48.087289 | -26.309502 
1.184000 -0.392000 | 0.013167 | 49.918400 | -24.962157 
1.200000 -0.392000 | 0.012845 | 51.713956 | -23.553801 
1.216000 -0.392000 | 0.012527 | 53.473956 | -22.098656 
1.232000 -0.392000 | 0.012215 | 55.198400 | -20.611415 
1.248000 -0.392000 | 0.011908 | 56.887289 | -19.107095 
1.264000 -0.392000 | 0.011606 | 58.540622 | -17.600886 
1.280000 -0.392000 | 0.011309 | 60.158400 | -16.107997 
1.296000 -0.392000 | 0.011017 | 61.740622 | -14.643501 
1.312000 -0.392000 | 0.010730 | 63.287289 | -13.222187 
1.328000 -0.392000 | 0.010448 | 64.798400 | -11.858406 
1.344000 -0.392000 | 0.010172 | 66.273956 | -10.565928 
1.360000 -0.392000 | 0.009901 | 67.713956 | -9.357805 
1.376000 -0.392000 | 0.009634 | 69.118400 | -8.246234 
1.392000 -0.392000 | 0.009373 | 70.487289 | -7.242441 
1.408000 -0.392000 | 0.009117 | 71.820622 | -6.356560 
1.424000 -0.392000 | 0.008866 | 73.118400 | -5.597537 
1.440000 -0.392000 | 0.008621 | 74.380622 | -4.973036 
1.456000 -0.392000 | 0.008380 | 75.607289 | -4.489362 
1.472000 -0.392000 | 0.008144 | 76.798400 | -4.151400 
1.488000 -0.392000 | 0.007914 | 77.953956 | -3.962562 
1.504000 -0.392000 | 0.007689 | 79.073956 | -3.924754 
1.520000 -0.392000 | 0.007469 | 80.158400 | -4.038360 
1.536000 -0.392000 | 0.007254 | 81.207289 | -4.302230 
1.552000 -0.392000 | 0.007044 | 82.220622 | -4.713702 
1.568000 -0.392000 | 0.006839 | 83.198400 | -5.268620 
1.584000 -0.392000 | 0.006639 | 84.140622 | -5.961381 
1.600000 -0.392000 | 0.006445 | 85.047289 | -6.784990 
1.616000 -0.392000 | 0.006255 | 85.918400 | -7.731131 
1.632000 -0.392000 | 0.006071 | 86.753956 | -8.790250 
1.648000 -0.392000 | 0.005892 | 87.553956 | -9.951653 
1.664000 -0.392000 | 0.005718 | 88.318400 | -11.203612 
1.680000 -0.392000 | 0.005549 | 89.047289 | -12.533487 
1.696000 -0.392000 | 0.005385 | 89.740622 | -13.927848 
1.712000 -0.392000 | 0.005226 | 90.398400 | -15.372618 
1.728000 -0.392000 | 0.005072 | 91.020622 | -16.853206 
1.744000 -0.392000 | 0.004924 | 91.607289 | -18.354664 
1.760000 -0.392000 | 0.004781 | 92.158400 | -19.861830 
1.776000 -0.392000 | 0.004642 | 92.673956 | -21.359486 
1.792000 -0.392000 | 0.004509 | 93.153956 | -22.832510 
1.808000 -0.392000 | 0.004381 | 93.598400 | -24.266028 
1.824000 -0.392000 | 0.004258 | 94.007289 | -25.645564 
1.840000 -0.392000 | 0.004141 | 94.380622 | -26.957191 
1.856000 -0.392000 | 0.004028 | 94.718400 | -28.187663 
1.872000 -0.392000 | 0.003920 | 95.020622 | -29.324555 
1.888000 -0.392000 | 0.003818 | 95.287289 | -30.356389 
1.904000 -0.392000 | 0.003721 | 95.518400 | -31.272746 
1.920000 -0.392000 | 0.003629 | 95.713956 | -32.064373 
1.936000 -0.392000 | 0.003542 | 95.873956 | -32.723275 
1.952000 -0.392000 | 0.003460 | 95.998400 | -33.242801 
1.968000 -0.392000 | 0.003383 | 96.087289 | -33.617705 
1.984000 -0.392000 | 0.003311 | 96.140622 | -33.844200 
2.000000 -0.392000 | 0.003245 | 96.158400 | -33.920000 
2.016000 -0.392000 | 0.003183 | 96.140622 | -33.844339 
2.032000 -0.392000 | 0.003127 | 96.087289 | -33.617982 
2.048000 -0.392000 | 0.003076 | 95.998400 | -33.243214 
2.064000 -0.392000 | 0.003030 | 95.873956 | -32.723819 
2.080000 -0.392000 | 0.002989 | 95.713956 | -32.065042 
2.096000 -0.392000 | 0.002953 | 95.518400 | -31.273535 
2.112000 -0.392000 | 0.002922 | 95.287289 | -30.357289 
2.128000 -0.392000 | 0.002896 | 95.020622 | -29.325556 
2.144000 -0.392000 | 0.002876 | 94.718400 | -28.188755 
2.160000 -0.392000 | 0.002861 | 94.380622 | -26.958364 
2.176000 -0.392000 | 0.002850 | 94.007289 | -25.646807 
2.192000 -0.392000 | 0.002845 | 93.598400 | -24.267326 
2.208000 -0.392000 | 0.002845 | 93.153956 | -22.833852 
2.224000 -0.392000 | 0.002850 | 92.673956 | -21.360857 
2.240000 -0.392000 | 0.002861 | 92.158400 | -19.863217 
2.256000 -0.392000 | 0.002876 | 91.607289 | -18.356053 
2.272000 -0.392000 | 0.002896 | 91.020622 | -16.854583 
2.288000 -0.392000 | 0.002922 | 90.398400 | -15.373968 
2.304000 -0.392000 | 0.002953 | 89.740622 | -13.929159 
2.320000 -0.392000 | 0.002989 | 89.047289 | -12.534744 
2.336000 -0.392000 | 0.003030 | 88.318400 | -11.204804 
2.352000 -0.392000 | 0.003076 | 87.553956 | -9.952767 
2.368000 -0.392000 | 0.003127 | 86.753956 | -8.791275 
2.384000 -0.392000 | 0.003183 | 85.918400 | -7.732057 
2.400000 -0.392000 | 0.003245 | 85.047289 | -6.785807 
2.416000 -0.392000 | 0.003311 | 84.140622 | -5.962081 
2.432000 -0.392000 | 0.003383 | 83.198400 | -5.269196 
2.448000 -0.392000 | 0.003460 | 82.220622 | -4.714148 
2.464000 -0.392000 | 0.003542 | 81.207289 | -4.302542 
2.480000 -0.392000 | 0.003629 | 80.158400 | -4.038534 
2.496000 -0.392000 | 0.003721 | 79.073956 | -3.924789 
2.512000 -0.392000 | 0.003818 | 77.953956 | -3.962457 
2.528000 -0.392000 | 0.003920 | 76.798400 | -4.151157 
2.544000 -0.392000 | 0.004028 | 75.607289 | -4.488983 
2.560000 -0.392000 | 0.004141 | 74.380622 | -4.972524 
2.576000 -0.392000 | 0.004258 | 73.118400 | -5.596898 
2.592000 -0.392000 | 0.004381 | 71.820622 | -6.355801 
2.608000 -0.392000 | 0.004509 | 70.487289 | -7.241569 
2.624000 -0.392000 | 0.004642 | 69.118400 | -8.245258 
2.640000 -0.392000 | 0.004781 | 67.713956 | -9.356734 
2.656000 -0.392000 | 0.004924 | 66.273956 | -10.564774 
2.672000 -0.392000 | 0.005072 | 64.798400 | -11.857180 
2.688000 -0.392000 | 0.005226 | 63.287289 | -13.220902 
2.704000 -0.392000 | 0.005385 | 61.740622 | -14.642169 
2.720000 -0.392000 | 0.005549 | 60.158400 | -16.106632 
2.736000 -0.392000 | 0.005718 | 58.540622 | -17.599502 
2.752000 -0.392000 | 0.005892 | 56.887289 | -19.105706 
2.768000 -0.392000 | 0.006071 | 55.198400 | -20.610034 
2.784000 -0.392000 | 0.006255 | 53.473956 | -22.097298 
2.800000 -0.392000 | 0.006445 | 51.713956 | -23.552479 
2.816000 -0.392000 | 0.006639 | 49.918400 | -24.960885 
2.832000 -0.392000 | 0.006839 | 48.087289 | -26.308293 
2.848000 -0.392000 | 0.007044 | 46.220622 | -27.581099 
2.864000 -0.392000 | 0.007254 | 44.318400 | -28.766451 
2.880000 -0.392000 | 0.007469 | 42.380622 | -29.852379 
2.896000 -0.392000 | 0.007689 | 40.407289 | -30.827919 
2.912000 -0.392000 | 0.007914 | 38.398400 | -31.683221 
2.928000 -0.392000 | 0.008144 | 36.353956 | -32.409647 
2.944000 -0.392000 | 0.008380 | 34.273956 | -32.999864 
2.960000 -0.392000 | 0.008621 | 32.158400 | -33.447911 
2.976000 -0.392000 | 0.008866 | 30.007289 | -33.749264 
2.992000 -0.392000 | 0.009117 | 27.820622 | -33.900880 
3.008000 -0.392000 | 0.009373 | 25.598400 | -33.901230 
3.024000 -0.392000 | 0.009634 | 23.340622 | -33.750308 
3.040000 -0.392000 | 0.009901 | 21.047289 | -33.449639 
3.056000 -0.392000 | 0.010172 | 18.718400 | -33.002259 
3.072000 -0.392000 | 0.010448 | 16.353956 | -32.412685 
3.088000 -0.392000 | 0.010730 | 13.953956 | -31.686870 
3.104000 -0.392000 | 0.011017 | 11.518400 | -30.832144 
3.120000 -0.392000 | 0.011309 | 9.047289 | -29.857136 
3.136000 -0.392000 | 0.011606 | 6.540622 | -28.771692 
3.152000 -0.392000 | 0.011908 | 3.998400 | -27.586772 
3.168000 -0.392000 | 0.012215 | 1.420622 | -26.314340 
3.184000 -0.392000 | 0.012527 | -1.192711 | -24.967244 
3.200000 -0.392000 | 0.012845 | -3.841600 | -23.559088 
3.216000 -0.392000 | 0.013167 | -6.526044 | -22.104089 
3.232000 -0.392000 | 0.013495 | -9.246044 | -20.616939 
3.248000 -0.392000 | 0.013828 | -12.001600 | -19.112654 
3.264000 -0.392000 | 0.014166 | -14.792711 | -17.606424 
3.280000 -0.392000 | 0.014509 | -17.619378 | -16.113458 
3.296000 -0.392000 | 0.014857 | -20.481600 | -14.648830 
3.312000 -0.392000 | 0.015210 | -23.379378 | -13.227330 
3.328000 -0.392000 | 0.015568 | -26.312711 | -11.863311 
3.344000 -0.392000 | 0.015932 | -29.281600 | -10.570546 
3.360000 -0.392000 | 0.016301 | -32.286044 | -9.362089 
3.376000 -0.392000 | 0.016674 | -35.326044 | -8.250141 
3.392000 -0.392000 | 0.017053 | -38.401600 | -7.245931 
3.408000 -0.392000 | 0.017437 | -41.512711 | -6.359598 
3.424000 -0.392000 | 0.017826 | -44.659378 | -5.600092 
3.440000 -0.392000 | 0.018221 | -47.841600 | -4.975083 
3.456000 -0.392000 | 0.018620 | -51.059378 | -4.490880 
3.472000 -0.392000 | 0.019024 | -54.312711 | -4.152373 
3.488000 -0.392000 | 0.019434 | -57.601600 | -3.962981 
3.504000 -0.392000 | 0.019849 | -60.926044 | -3.924615 
3.520000 -0.392000 | 0.020269 | -64.286044 | -4.037664 
3.536000 -0.392000 | 0.020694 | -67.681600 | -4.300984 
3.552000 -0.392000 | 0.021124 | -71.112711 | -4.711919 
3.568000 -0.392000 | 0.021559 | -74.579378 | -5.266317 
3.584000 -0.392000 | 0.021999 | -78.081600 | -5.958582 
3.600000 -0.392000 | 0.022445 | -81.619378 | -6.781723 
3.616000 -0.392000 | 0.022895 | -85.192711 | -7.727429 
3.632000 -0.392000 | 0.023351 | -88.801600 | -8.786150 
3.648000 -0.392000 | 0.023812 | -92.446044 | -9.947197 
3.664000 -0.392000 | 0.024278 | -96.126044 | -11.198845 
3.680000 -0.392000 | 0.024749 | -99.841600 | -12.528457 
3.696000 -0.392000 | 0.025225 | -103.592711 | -13.922606 
3.712000 -0.392000 | 0.025706 | -107.379378 | -15.367216 
3.728000 -0.392000 | 0.026192 | -111.201600 | -16.847700 
3.744000 -0.392000 | 0.026684 | -115.059378 | -18.349109 
3.760000 -0.392000 | 0.027181 | -118.952711 | -19.856282 
3.776000 -0.392000 | 0.027682 | -122.881600 | -21.354001 
3.792000 -0.392000 | 0.028189 | -126.846044 | -22.827143 
3.808000 -0.392000 | 0.028701 | -130.846044 | -24.260833 
3.824000 -0.392000 | 0.029218 | -134.881600 | -25.640595 
3.840000 -0.392000 | 0.029741 | -138.952711 | -26.952496 
3.856000 -0.392000 | 0.030268 | -143.059378 | -28.183291 
3.872000 -0.392000 | 0.030800 | -147.201600 | -29.320550 
3.888000 -0.392000 | 0.031338 | -151.379378 | -30.352791 
3.904000 -0.392000 | 0.031881 | -155.592711 | -31.269592 
3.920000 -0.392000 | 0.032429 | -159.841600 | -32.061693 
3.936000 -0.392000 | 0.032982 | -164.126044 | -32.721099 
3.952000 -0.392000 | 0.033540 | -168.446044 | -33.241149 
3.968000 -0.392000 | 0.034103 | -172.801600 | -33.616593 
3.984000 -0.392000 | 0.034671 | -177.192711 | -33.843641 
0.000000 -0.376000 | 0.050738 | -181.312178 | -33.759999 
0.016000 -0.376000 | 0.050036 | -176.885511 | -33.683781 
0.032000 -0.376000 | 0.049340 | -172.494400 | -33.456871 
0.048000 -0.376000 | 0.048649 | -168.138844 | -33.081562 
0.064000 -0.376000 | 0.047963 | -163.818844 | -32.561643 
0.080000 -0.376000 | 0.047282 | -159.534400 | -31.902363 
0.096000 -0.376000 | 0.046606 | -155.285511 | -31.110380 
0.112000 -0.376000 | 0.045935 | -151.072178 | -30.193691 
0.128000 -0.376000 | 0.045270 | -146.894400 | -29.161552 
0.144000 -0.376000 | 0.044609 | -142.752178 | -28.024384 
0.160000 -0.376000 | 0.043954 | -138.645511 | -26.793670 
0.176000 -0.376000 | 0.043304 | -134.574400 | -25.481837 
0.192000 -0.376000 | 0.042658 | -130.538844 | -24.102132 
0.208000 -0.376000 | 0.042018 | -126.538844 | -22.668485 
0.224000 -0.376000 | 0.041384 | -122.574400 | -21.195372 
0.240000 -0.376000 | 0.040754 | -118.645511 | -19.697669 
0.256000 -0.376000 | 0.040129 | -114.752178 | -18.190497 
0.272000 -0.376000 | 0.039510 | -110.894400 | -16.689077 
0.288000 -0.376000 | 0.038895 | -107.072178 | -15.208567 
0.304000 -0.376000 | 0.038286 | -103.285511 | -13.763917 
0.320000 -0.376000 | 0.037682 | -99.534400 | -12.369714 
0.336000 -0.376000 | 0.037083 | -95.818844 | -11.040037 
0.352000 -0.376000 | 0.036489 | -92.138844 | -9.788311 
0.368000 -0.376000 | 0.035900 | -88.494400 | -8.627175 
0.384000 -0.376000 | 0.035316 | -84.885511 | -7.568354 
0.400000 -0.376000 | 0.034738 | -81.312178 | -6.622540 
0.416000 -0.376000 | 0.034164 | -77.774400 | -5.799282 
0.432000 -0.376000 | 0.033596 | -74.272178 | -5.106893 
0.448000 -0.376000 | 0.033033 | -70.805511 | -4.552364 
0.464000 -0.376000 | 0.032475 | -67.374400 | -4.141296 
0.480000 -0.376000 | 0.031922 | -63.978844 | -3.877837 
0.496000 -0.376000 | 0.031374 | -60.618844 | -3.764650 
0.512000 -0.376000 | 0.030831 | -57.294400 | -3.802876 
